mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_solver,param_penalty,param_max_iter,param_l1_ratio,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
124.91874833106995,55.378409472851956,0.015558862686157226,0.0014479059499788222,0.000406,saga,elasticnet,900,0.9,0.01,"{'tol': 0.000406, 'solver': 'saga', 'penalty': 'elasticnet', 'max_iter': 900, 'l1_ratio': 0.9, 'C': 0.01}",0.008792225821378992,0.018055555555555554,0.006944444444444444,0.008796296296296297,0.009722222222222222,0.010462148867979502,0.0039024420238495667,3
0.01548924446105957,0.0020835020244316517,0.0,0.0,0.00010499999999999999,newton-cg,elasticnet,800,0.9,0.1,"{'tol': 0.00010499999999999999, 'solver': 'newton-cg', 'penalty': 'elasticnet', 'max_iter': 800, 'l1_ratio': 0.9, 'C': 0.1}",,,,,,,,5
155.32758150100707,21.332707545404837,0.019345712661743165,0.004868058664545423,0.000468,saga,elasticnet,1000,0.9,0.1,"{'tol': 0.000468, 'solver': 'saga', 'penalty': 'elasticnet', 'max_iter': 1000, 'l1_ratio': 0.9, 'C': 0.1}",0.00971772327626099,0.008333333333333333,0.012962962962962963,0.012962962962962963,0.011574074074074073,0.011110211321918865,0.0018292413870460678,2
110.65009503364563,12.222770278046188,0.018314361572265625,0.0025582899378443916,0.000732,saga,elasticnet,800,0.9,0.1,"{'tol': 0.000732, 'solver': 'saga', 'penalty': 'elasticnet', 'max_iter': 800, 'l1_ratio': 0.9, 'C': 0.1}",0.00971772327626099,0.008796296296296297,0.014814814814814815,0.012962962962962963,0.0125,0.011758359470067013,0.0022036802783549883,1
1.1157288551330566,0.13601060842717816,0.021595335006713866,0.006734562846938541,0.000565,saga,elasticnet,500,0.5,0.001,"{'tol': 0.000565, 'solver': 'saga', 'penalty': 'elasticnet', 'max_iter': 500, 'l1_ratio': 0.5, 'C': 0.001}",0.01018047200370199,0.010185185185185186,0.010185185185185186,0.007407407407407408,0.010185185185185186,0.009628686993332991,0.0011106412930484743,4
0.017759132385253906,0.002594201637131457,0.0,0.0,0.0009839999999999998,liblinear,elasticnet,900,0.7,1.0,"{'tol': 0.0009839999999999998, 'solver': 'liblinear', 'penalty': 'elasticnet', 'max_iter': 900, 'l1_ratio': 0.7, 'C': 1}",,,,,,,,5
0.017372655868530273,0.0011521362999809134,0.0,0.0,0.000745,newton-cg,elasticnet,100,0.5,0.001,"{'tol': 0.000745, 'solver': 'newton-cg', 'penalty': 'elasticnet', 'max_iter': 100, 'l1_ratio': 0.5, 'C': 0.001}",,,,,,,,5
0.01922121047973633,0.002031737667614646,0.0,0.0,0.000313,lbfgs,l1,200,0.5,10.0,"{'tol': 0.000313, 'solver': 'lbfgs', 'penalty': 'l1', 'max_iter': 200, 'l1_ratio': 0.5, 'C': 10}",,,,,,,,5
0.016320466995239258,0.0016005259661077624,0.0,0.0,0.000627,lbfgs,l1,100,0.7,1.0,"{'tol': 0.000627, 'solver': 'lbfgs', 'penalty': 'l1', 'max_iter': 100, 'l1_ratio': 0.7, 'C': 1}",,,,,,,,5
0.01667633056640625,0.0024298405906938297,0.0,0.0,0.000887,lbfgs,l1,400,0.1,10.0,"{'tol': 0.000887, 'solver': 'lbfgs', 'penalty': 'l1', 'max_iter': 400, 'l1_ratio': 0.1, 'C': 10}",,,,,,,,5
